time,level,spatial_ref,no2_conc,o3_conc,co_conc,no_conc,so2_conc
2022-01-06 23:00:00,0.0,0.0,2.9215658,61.898293,164.35301,0.014036262,1.0706347
2022-01-07 00:00:00,0.0,0.0,2.70725,61.873585,163.22607,0.010917638,1.0429696
2022-01-07 01:00:00,0.0,0.0,2.5204597,61.86532,162.07144,0.008536484,1.032121
2022-01-07 02:00:00,0.0,0.0,2.423328,61.861954,161.42892,0.007783313,1.0337962
2022-01-07 03:00:00,0.0,0.0,2.3365018,61.87513,160.9336,0.0076939007,1.0431317
2022-01-07 04:00:00,0.0,0.0,2.3293576,61.827,160.48297,0.010246629,1.0669708
2022-01-07 05:00:00,0.0,0.0,2.430783,61.66957,160.96129,0.02419958,1.098779
2022-01-07 06:00:00,0.0,0.0,2.644828,61.476925,161.81046,0.068011336,1.1359034
2022-01-07 07:00:00,0.0,0.0,2.8949034,61.4837,162.14081,0.1450814,1.1745237
2022-01-07 08:00:00,0.0,0.0,2.9846544,61.91002,161.4595,0.2501208,1.2018868
2022-01-07 09:00:00,0.0,0.0,2.8150337,62.78347,159.85303,0.3536493,1.2112659
2022-01-07 10:00:00,0.0,0.0,2.587857,64.058105,158.44937,0.39458582,1.2025343
2022-01-07 11:00:00,0.0,0.0,2.4463854,65.22081,157.52357,0.3849493,1.1942372
2022-01-07 12:00:00,0.0,0.0,2.431502,66.22397,156.85837,0.33877796,1.1893373
2022-01-07 13:00:00,0.0,0.0,2.51956,66.86632,156.97256,0.27126265,1.181352
2022-01-07 14:00:00,0.0,0.0,2.7394154,67.14258,157.93753,0.18440029,1.1924257
2022-01-07 15:00:00,0.0,0.0,3.0554981,66.88337,159.53673,0.099373594,1.2170073
2022-01-07 16:00:00,0.0,0.0,3.4083722,66.17576,161.67397,0.053087357,1.2296642
2022-01-07 17:00:00,0.0,0.0,3.6720073,65.43986,164.25534,0.03421021,1.2543968
2022-01-07 18:00:00,0.0,0.0,3.7659714,64.74362,166.3429,0.029040372,1.2839345
2022-01-07 19:00:00,0.0,0.0,3.7252924,64.23676,167.7098,0.027823405,1.3056306
2022-01-07 20:00:00,0.0,0.0,3.5929663,63.98834,168.3959,0.026539195,1.3183335
2022-01-07 21:00:00,0.0,0.0,3.4227254,63.837128,168.64471,0.024473742,1.3147058
2022-01-07 22:00:00,0.0,0.0,3.2375562,63.733906,168.1047,0.021259107,1.294926
2022-01-07 23:00:00,0.0,0.0,3.0470917,63.620087,167.28836,0.017979411,1.2676454
2022-01-08 00:00:00,0.0,0.0,2.8607004,63.49228,166.52287,0.015265167,1.2478714
2022-01-08 01:00:00,0.0,0.0,2.7058241,63.322838,166.00159,0.013118002,1.2311647
2022-01-08 02:00:00,0.0,0.0,2.561941,63.175972,165.50081,0.011695143,1.2236805
2022-01-08 03:00:00,0.0,0.0,2.459828,63.138073,164.61037,0.0110561075,1.2159802
2022-01-08 04:00:00,0.0,0.0,2.4172091,62.952423,164.90501,0.01160903,1.2409686
2022-01-08 05:00:00,0.0,0.0,2.45575,62.87533,164.96324,0.02176163,1.2689847
2022-01-08 06:00:00,0.0,0.0,2.514568,62.731632,165.61511,0.05748274,1.2968789
2022-01-08 07:00:00,0.0,0.0,2.5968156,62.776035,165.6932,0.11795208,1.3332776
2022-01-08 08:00:00,0.0,0.0,2.634247,63.187366,165.66139,0.20285806,1.3642236
2022-01-08 09:00:00,0.0,0.0,2.5864341,63.83028,165.22803,0.29785228,1.3829741
2022-01-08 10:00:00,0.0,0.0,2.4898794,64.83948,164.05054,0.35125694,1.3923231
2022-01-08 11:00:00,0.0,0.0,2.450443,65.79199,163.33324,0.3528962,1.3825057
2022-01-08 12:00:00,0.0,0.0,2.4720964,66.579575,162.4877,0.31576523,1.369538
2022-01-08 13:00:00,0.0,0.0,2.5679047,67.17551,162.35251,0.25372145,1.3589777
2022-01-08 14:00:00,0.0,0.0,2.7531662,67.366554,163.54657,0.1723165,1.3637059
2022-01-08 15:00:00,0.0,0.0,2.9555004,67.227905,164.78801,0.09180384,1.3774227
2022-01-08 16:00:00,0.0,0.0,3.164838,66.76179,166.51888,0.04610082,1.3868191
2022-01-08 17:00:00,0.0,0.0,3.3630786,66.18807,169.24968,0.029904878,1.4134105
2022-01-08 18:00:00,0.0,0.0,3.4568536,65.46964,170.66371,0.026225142,1.453219
2022-01-08 19:00:00,0.0,0.0,3.4420807,64.8648,172.37115,0.028483195,1.4715286
2022-01-08 20:00:00,0.0,0.0,3.3312898,64.49543,172.88719,0.029794281,1.4869908
2022-01-08 21:00:00,0.0,0.0,3.2037766,64.24068,173.07767,0.028597217,1.4596283
2022-01-08 22:00:00,0.0,0.0,3.0484762,64.09618,172.25983,0.025402162,1.4344833
2022-01-08 23:00:00,0.0,0.0,2.8889909,63.915047,171.314,0.02053512,1.4124002
2022-01-09 00:00:00,0.0,0.0,2.711655,63.665714,170.07463,0.016741762,1.3793337
2022-01-09 01:00:00,0.0,0.0,2.564468,63.521782,169.17058,0.01410654,1.3409541
2022-01-09 02:00:00,0.0,0.0,2.4330533,63.289852,168.57298,0.011397629,1.314817
2022-01-09 03:00:00,0.0,0.0,2.3225048,63.16344,167.23453,0.009759415,1.3007663
2022-01-09 04:00:00,0.0,0.0,2.263595,63.027767,166.67462,0.010583186,1.2942259
2022-01-09 05:00:00,0.0,0.0,2.2627282,62.865723,166.87851,0.020670341,1.308744
2022-01-09 06:00:00,0.0,0.0,2.282779,62.71579,166.77037,0.05158352,1.3261867
2022-01-09 07:00:00,0.0,0.0,2.318405,62.69461,166.72427,0.09491053,1.3593373
2022-01-09 08:00:00,0.0,0.0,2.3091242,62.78975,166.04556,0.16842023,1.369262
2022-01-09 09:00:00,0.0,0.0,2.280888,63.15775,164.97829,0.24402554,1.3642576
2022-01-09 10:00:00,0.0,0.0,2.2569501,63.91628,163.826,0.28954697,1.3693261
2022-01-09 11:00:00,0.0,0.0,2.2420456,64.72511,162.91612,0.2964809,1.354709
2022-01-09 12:00:00,0.0,0.0,2.2776818,65.30805,162.39395,0.27200198,1.337804
2022-01-09 13:00:00,0.0,0.0,2.370094,65.7432,162.11942,0.22485024,1.3113186
2022-01-09 14:00:00,0.0,0.0,2.5539258,65.7218,163.31082,0.15438385,1.3069086
2022-01-09 15:00:00,0.0,0.0,2.8085437,65.32392,164.77925,0.0801388,1.3048569
2022-01-09 16:00:00,0.0,0.0,3.08786,64.50419,166.76747,0.044000722,1.3064145
2022-01-09 17:00:00,0.0,0.0,3.3425868,63.60486,169.4808,0.029914059,1.3042215
2022-01-09 18:00:00,0.0,0.0,3.4868026,62.888264,171.67963,0.025812378,1.3069417
2022-01-09 19:00:00,0.0,0.0,3.531655,62.24782,173.43204,0.025575764,1.304015
2022-01-09 20:00:00,0.0,0.0,3.510221,61.745815,174.24268,0.02440925,1.2824855
2022-01-09 21:00:00,0.0,0.0,3.456273,61.340233,174.5606,0.022029147,1.2632886
2022-01-09 22:00:00,0.0,0.0,3.3292818,61.04603,174.32852,0.018444382,1.2395362
2022-01-09 23:00:00,0.0,0.0,3.1623683,60.856777,173.3449,0.015651977,1.2059703
2022-01-10 00:00:00,0.0,0.0,3.0049171,60.661804,172.38544,0.0134422835,1.1757082
2022-01-10 01:00:00,0.0,0.0,2.8514683,60.47873,171.36198,0.013210483,1.1445247
2022-01-10 02:00:00,0.0,0.0,2.7212887,60.2693,170.5396,0.013531618,1.1259769
2022-01-10 03:00:00,0.0,0.0,2.6200695,60.17268,168.82837,0.014268956,1.1051656
2022-01-10 04:00:00,0.0,0.0,2.6192322,59.987686,168.53206,0.017669054,1.1078931
2022-01-10 05:00:00,0.0,0.0,2.8029797,59.736267,168.72517,0.029435985,1.123995
2022-01-10 06:00:00,0.0,0.0,3.1245124,59.483116,169.63329,0.06725658,1.157527
2022-01-10 07:00:00,0.0,0.0,3.4786997,59.34938,170.27383,0.13723934,1.1806571
2022-01-10 08:00:00,0.0,0.0,3.672022,59.36152,170.48431,0.25296706,1.1966991
2022-01-10 09:00:00,0.0,0.0,3.5697246,59.830524,169.89798,0.394331,1.2029961
2022-01-10 10:00:00,0.0,0.0,3.369021,60.69678,168.51465,0.4745659,1.2045401
2022-01-10 11:00:00,0.0,0.0,3.239121,61.595654,167.66042,0.4863763,1.2022574
2022-01-10 12:00:00,0.0,0.0,3.2014115,62.36179,167.06013,0.45293728,1.1914359
2022-01-10 13:00:00,0.0,0.0,3.2942455,62.85527,166.91664,0.3907997,1.1776291
2022-01-10 14:00:00,0.0,0.0,3.519401,62.983307,167.32524,0.29790306,1.1697032
2022-01-10 15:00:00,0.0,0.0,3.8461442,62.67151,168.85805,0.1817254,1.1714517
2022-01-10 16:00:00,0.0,0.0,4.166984,62.11498,170.78711,0.10619542,1.1707796
2022-01-10 17:00:00,0.0,0.0,4.35212,61.51407,172.97751,0.08401489,1.1825956
2022-01-10 18:00:00,0.0,0.0,4.3276377,61.061516,174.84537,0.074263655,1.2006953
2022-01-10 19:00:00,0.0,0.0,4.2578225,60.803204,175.59467,0.06328335,1.210067
2022-01-10 20:00:00,0.0,0.0,4.098928,60.654224,176.0759,0.051912874,1.204658
2022-01-10 21:00:00,0.0,0.0,3.9066262,60.47674,176.44368,0.04315208,1.1887661
2022-01-10 22:00:00,0.0,0.0,3.685649,60.37298,176.1337,0.033786483,1.1573404
2022-01-10 23:00:00,0.0,0.0,3.4497573,60.342747,175.37422,0.023691751,1.1335601
2022-01-11 00:00:00,0.0,0.0,3.2360437,60.275917,174.52895,0.017213942,1.1153982
2022-01-11 01:00:00,0.0,0.0,3.0126703,60.328857,173.46507,0.01316417,1.1097186
2022-01-11 02:00:00,0.0,0.0,2.867006,60.28322,172.6378,0.0106564155,1.1132601
2022-01-11 03:00:00,0.0,0.0,2.7635658,60.239246,171.99211,0.009680006,1.1185443
2022-01-11 04:00:00,0.0,0.0,2.7500775,60.166504,171.75659,0.011671615,1.133617
2022-01-11 05:00:00,0.0,0.0,2.8783514,60.01662,172.04633,0.021560209,1.1572059
2022-01-11 06:00:00,0.0,0.0,3.1443186,59.79636,172.6686,0.05748891,1.1880194
2022-01-11 07:00:00,0.0,0.0,3.4782207,59.61068,173.14911,0.12655318,1.2209096
2022-01-11 08:00:00,0.0,0.0,3.651755,59.67306,173.37605,0.2523391,1.2437559
2022-01-11 09:00:00,0.0,0.0,3.5660946,60.184128,172.7968,0.40575358,1.248563
2022-01-11 10:00:00,0.0,0.0,3.3399096,61.15366,171.32164,0.5049853,1.2428869
2022-01-11 11:00:00,0.0,0.0,3.2021568,62.123196,170.54349,0.5251363,1.2240711
2022-01-11 12:00:00,0.0,0.0,3.1708107,63.036182,169.82947,0.492197,1.2123474
2022-01-11 13:00:00,0.0,0.0,3.2797818,63.626102,169.72716,0.42262262,1.199537
2022-01-11 14:00:00,0.0,0.0,3.5253172,63.935783,170.60216,0.32160875,1.1978898
2022-01-11 15:00:00,0.0,0.0,3.8593347,63.73238,171.98674,0.20175873,1.2057264
2022-01-11 16:00:00,0.0,0.0,4.2613387,63.013695,174.44,0.11605162,1.2017688
2022-01-11 17:00:00,0.0,0.0,4.5684423,62.136517,177.05168,0.08388367,1.2143149
2022-01-11 18:00:00,0.0,0.0,4.6930156,61.346123,179.35765,0.07533914,1.2331316
2022-01-11 19:00:00,0.0,0.0,4.619189,60.84266,180.57721,0.06771614,1.24871
2022-01-11 20:00:00,0.0,0.0,4.4342885,60.58716,181.34021,0.058527544,1.2480266
2022-01-11 21:00:00,0.0,0.0,4.22004,60.395905,180.98965,0.04918559,1.2499799
2022-01-11 22:00:00,0.0,0.0,4.0025463,60.332565,180.69922,0.039733253,1.2296685
2022-01-11 23:00:00,0.0,0.0,3.7746208,60.240334,179.65897,0.02971137,1.2043412
2022-01-12 00:00:00,0.0,0.0,3.5490754,60.16614,178.58607,0.0224972,1.1790789
2022-01-12 01:00:00,0.0,0.0,3.350472,60.026855,177.81052,0.018915728,1.1660823
2022-01-12 02:00:00,0.0,0.0,3.2028143,59.88466,176.94635,0.017744092,1.1661853
2022-01-12 03:00:00,0.0,0.0,3.1051989,59.72677,175.84222,0.017668571,1.1564695
2022-01-12 04:00:00,0.0,0.0,3.0842757,59.554802,175.58395,0.019421497,1.164058
2022-01-12 05:00:00,0.0,0.0,3.2003174,59.42272,175.64192,0.032483675,1.1891049
2022-01-12 06:00:00,0.0,0.0,3.4581637,59.20403,175.85162,0.07530561,1.2237626
2022-01-12 07:00:00,0.0,0.0,3.7902663,59.03415,176.97609,0.16504943,1.2620116
2022-01-12 08:00:00,0.0,0.0,3.914693,59.234116,176.81548,0.3265975,1.2874473
2022-01-12 09:00:00,0.0,0.0,3.7491083,59.836872,175.48427,0.518462,1.2992579
2022-01-12 10:00:00,0.0,0.0,3.5113657,61.084484,174.18343,0.6266395,1.2935723
2022-01-12 11:00:00,0.0,0.0,3.3359575,62.230083,172.74573,0.6388258,1.2813824
2022-01-12 12:00:00,0.0,0.0,3.2962632,63.226265,171.4604,0.58939207,1.2779573
2022-01-12 13:00:00,0.0,0.0,3.3775444,64.01028,170.87296,0.49901104,1.2703646
2022-01-12 14:00:00,0.0,0.0,3.6252913,64.29239,171.17467,0.3852283,1.2718172
2022-01-12 15:00:00,0.0,0.0,4.000472,64.06672,172.64929,0.2576856,1.2803862
2022-01-12 16:00:00,0.0,0.0,4.464432,63.38148,174.93213,0.15941082,1.2953821
2022-01-12 17:00:00,0.0,0.0,4.835347,62.419285,177.56348,0.120245814,1.3170427
2022-01-12 18:00:00,0.0,0.0,4.987089,61.633522,179.82652,0.11776588,1.3442321
2022-01-12 19:00:00,0.0,0.0,4.9270215,61.048035,181.45122,0.117487974,1.363012
2022-01-12 20:00:00,0.0,0.0,4.7658772,60.786755,182.03888,0.10800011,1.3690436
2022-01-12 21:00:00,0.0,0.0,4.532288,60.63351,181.72273,0.09591248,1.3702359
